"","id_num","Sex","Meat_g","Meat_inhouse_g","Meat_outhouse_g","Season_Wkdays_calib_weights_2rec"
"1566",759658861,1,279.45524982,51.8500023,227.60524752,1471.124743
"1567",760302644,2,208.234804155,59.234804155,149,1950.497319
"1568",760655363,2,168,100.5,67.5,2172.099631
"1569",760789586,2,143.125,65.625,77.5,1601.943303
"1570",761064760,2,92.425001145,92.425001145,0,1855.985297
"1571",761323194,1,360.456546785,81.5,278.956546785,1755.278035
"1572",761498604,1,82.813547611,0,82.813547611,8221.644194
"1573",761953675,2,118.307746904,40.5,77.807746904,1198.548834
"1574",762120699,2,77.49958086,75,2.49958086,1334.694924
"1575",762135221,2,95.80000305,43.80000305,52,802.0629226
"1576",763244675,1,0,0,0,1999.935925
"1577",763337328,1,0,0,0,866.9676742
"1578",763472361,1,225.15436745,135,90.15436745,1005.226103
"1579",764442169,2,0,0,0,1979.939046
"1580",764610105,1,59.14133835,59.14133835,0,1260.179437
"1581",765598573,1,120.6259396065,0,120.6259396065,1249.477787
"1582",765616793,1,193.5,131.5,62,1026.612239
"1583",765792701,1,195.7734344005,195.7734344005,0,2175.609387
"1584",766452387,2,35,35,0,1606.678205
"1585",766494425,2,48.51010895,22.192626955,26.317481995,1059.43018
"1586",766733555,1,73.5,73.5,0,1586.94497
"1587",767181762,2,159.329719545,159.329719545,0,1739.186872
"1588",767315622,1,311.5,186.5,125,5908.782364
"1589",768133206,2,0,0,0,799.4244307
"1590",768913574,1,113,23,90,2691.829653
"1591",769150661,1,50,0,50,1635.865044
"1592",769208047,2,139.125,34.125,105,2402.667193
"1593",769454245,1,355.282541992,75,280.282541992,1997.30834
"1594",770023319,1,13.5463244875,13.5463244875,0,1328.803887
"1595",770485838,2,102,0,102,2151.771266
"1596",770581881,2,102.375,60.375,42,2575.237971
"1597",770999971,2,0,0,0,2742.977556
"1598",771394117,1,117.98793507,0,117.98793507,4766.628791
"1599",771689796,2,100.5,100.5,0,1868.780661
"1600",771696459,2,264.21768186,25.5,238.71768186,4203.104192
"1601",771834082,2,115.411993025,85.411993025,30,1594.672168
"1602",772521676,1,177.625,0,177.625,1206.338959
"1603",772616994,2,24.46672249,24.46672249,0,1340.321236
"1604",773156226,1,246.5,246.5,0,1367.806344
"1605",773210712,1,53.877999305,25.75,28.127999305,1881.38221
"1606",773419661,1,84.116371155,39.616371155,44.5,2826.118303
"1607",774024034,2,0,0,0,2102.981101
"1608",776740382,2,12.5,12.5,0,2765.327053
"1609",776834497,2,24.5,24.5,0,2969.413057
"1610",776974931,2,149.1875,149.1875,0,1872.935843
"1611",778611487,1,0,0,0,736.7245854
"1612",779109572,1,359,359,0,553.2486264
"1613",780417434,1,0,0,0,6608.44248
"1614",780673433,2,0,0,0,690.2271429
"1615",782045047,2,99.125,99.125,0,2071.822689
"1616",782053708,2,49.5,20,29.5,2281.046609
"1617",782190243,2,70.5,70.5,0,3126.393106
"1618",782485367,2,75,75,0,1338.405012
"1619",782776095,1,254.21113585,254.21113585,0,2141.435058
"1620",783646378,2,9.5,0,9.5,1969.603926
"1621",784027278,2,13.5,8.5,5,1171.303217
"1622",784145767,1,39.500001905,30.000001905,9.5,1946.355836
"1623",784602536,2,125,125,0,1920.729538
"1624",784889543,1,22.06790161,0,22.06790161,2630.149266
"1625",785355836,2,97.166666985,63.8333334925,33.3333334925,598.9106295
"1626",786566989,2,8,8,0,1859.208401
"1627",787147065,2,201.166666746,110,91.166666746,1769.051118
"1628",787605775,2,87.2893452645,87.2893452645,0,1464.314119
"1629",787678314,1,70.5,70.5,0,2787.572148
"1630",787866289,1,163.75,24,139.75,983.1515543
"1631",788348261,1,63.59999943,9,54.59999943,940.0017473
"1632",788647902,1,244.5,136.5,108,1763.292198
"1633",789499174,2,42,42,0,2092.004993
"1634",790330788,2,132.25,132.25,0,3040.196982
"1635",790452427,2,50,18,32,2624.687641
"1636",790569844,2,0,0,0,1475.285985
"1637",790785735,1,12.2999999525,12.2999999525,0,3041.962468
"1638",791438077,2,0,0,0,1753.61686
"1639",792174732,2,119.462358475,119.462358475,0,1606.678205
"1640",792832314,2,123,93,30,4069.244703
"1641",792845951,1,132.766141895,72.766141895,60,1859.38568
"1642",793338491,1,74.5593705185,74.5593705185,0,1091.636449
"1643",793421903,2,53.765695575,26,27.765695575,1527.985709
"1644",794412007,2,51.66666795,0,51.66666795,507.4456249
"1645",794444280,2,71.75,71.75,0,1659.001548
"1646",797364439,1,200.02500155,200.02500155,0,1673.125945
"1647",797462316,2,0,0,0,1577.783733
"1648",797795825,2,37.188596725,0,37.188596725,1288.79012
"1649",797846883,1,0,0,0,1840.795872
"1650",797861815,2,189.944851895,50,139.944851895,1896.861718
"1651",798536895,2,199,86,113,2568.659965
"1652",798605019,1,150.25,150.25,0,1222.494133
"1653",798742914,1,39.5,39.5,0,1737.005172
"1654",799074615,2,0,0,0,1701.587191
"1655",799580063,1,47.247129915,35.5,11.747129915,1750.314706
"1656",800861655,1,209.14201355,35,174.14201355,3761.200572
"1657",800901295,1,85.5625,25,60.5625,1993.356872
"1658",800913408,2,108.5,108.5,0,886.82201
"1659",801570714,2,14,0,14,1475.74318
"1660",802712700,1,174.500001905,174.500001905,0,638.0912488
"1661",802937070,2,26.5,26.5,0,606.180079
"1662",803561915,1,0,0,0,1231.699307
"1663",803588656,1,18.418661119,18.418661119,0,8421.651829
"1664",803850870,2,72.5,72.5,0,2034.85651
"1665",804094234,2,0,0,0,1945.130057
"1666",804233642,2,359,102,257,2177.036579
"1667",804856113,2,122.5,122.5,0,1322.529088
"1668",805293769,2,0,0,0,4438.071535
"1669",805404798,1,52.5,52.5,0,4708.646213
"1670",805879758,2,33,33,0,2324.412256
"1671",805935649,1,94,94,0,1260.179437
"1672",807697876,2,11.5,0,11.5,2013.217895
"1673",808120391,2,80,80,0,1523.358219
"1674",808395559,2,171.875,171.875,0,1514.09929
"1675",809563025,2,40,40,0,1252.595667
"1676",809622312,2,38.216980934,34.216980934,4,1781.269209
"1677",809974681,1,307.5,307.5,0,3062.798416
"1678",809985525,2,0,0,0,921.3520206
"1679",810195107,1,92.60987377,92.60987377,0,1813.684682
"1680",810953561,1,82.064788103,82.064788103,0,873.4957945
"1681",811273523,2,21.5,9.5,12,1943.755171
"1682",811553223,2,68.5,0,68.5,3389.070848
"1683",812575835,1,83,44.5,38.5,1378.352667
"1684",813394047,1,120.302923205,70.5,49.802923205,2356.969532
"1685",813426264,2,105.9882142715,0,105.9882142715,4753.338393
"1686",814008562,2,0,0,0,2131.873346
"1687",814784912,1,159.5,159.5,0,4625.364151
"1688",815486017,2,35.6722984295,3.2881474495,32.38415098,4197.741956
"1689",815523413,1,264.742960331,133.542957305,131.200003026,1733.565436
"1690",815907737,1,238.058901795,112.5,125.558901795,2875.688583
"1691",816698395,1,264.0683174,129,135.0683174,1615.349636
"1692",817790344,1,210,102,108,15711.32364
"1693",817873145,2,51.739274975,0,51.739274975,897.2773906
"1694",818812966,2,15.9032635685,15.9032635685,0,931.5192741
"1695",818977026,1,237.77029419,211,26.77029419,2742.467378
"1696",819573863,1,59.86000061,59.86000061,0,1733.565436
"1697",819820983,1,198.204515455,61.704515455,136.5,4123.197191
"1698",820094331,2,76.25,0,76.25,1494.954606
"1699",823184433,1,336.5,200,136.5,2401.734666
"1700",823326838,1,190,172.5,17.5,10396.82118
"1701",823344320,2,12.5,12.5,0,2875.808848
"1702",823476429,1,139.5161972,76.5625,62.9536972,1262.091667
"1703",823504267,1,45.75,45.75,0,1344.323184
"1704",824561599,2,132,80,52,416.7648997
"1705",824869755,1,48.5,0,48.5,899.6547482
"1706",825293406,2,56.245077135,56.245077135,0,1659.001548
"1707",825506096,2,25.636400225,0,25.636400225,1465.320317
"1708",825692866,1,250.8846207,196.27500155,54.60961915,605.2609115
"1709",825922255,2,0,0,0,4409.535483
"1710",826250482,2,100,21,79,984.8100637
"1711",826610371,2,135,56,79,699.1528434
"1712",827331979,1,21.1595459,21.1595459,0,2835.923385
"1713",827875313,1,33.50899887,33.50899887,0,4752.926042
"1714",828106648,2,191.5,136,55.5,1487.311738
"1715",829165589,1,81.55316639,6.55316639,75,2549.75043
"1716",829821207,2,19.875,0,19.875,1285.14586
"1717",831104154,1,125.600984575,13.5,112.100984575,1145.833332
"1718",831705110,1,129.6970596545,129.6970596545,0,2751.115911
"1719",831734652,1,131.03182602,23.53182602,107.5,2254.377116
"1720",831737386,2,230.77950096,100.77950096,130,678.552898
"1721",831927041,2,202.03125,202.03125,0,4566.414152
"1722",832385430,2,58.375,58.375,0,886.82201
"1723",832863089,2,4.37452507,4.37452507,0,1206.141764
"1724",832902961,2,81.75,51,30.75,2438.77782
"1725",833731860,2,19.666666746,19.666666746,0,1330.994234
"1726",833817137,1,0,0,0,2259.490457
"1727",835355610,1,204,102,102,5240.240824
"1728",835679574,2,0,0,0,1701.587191
"1729",837098236,2,131.5,58,73.5,1940.672274
"1730",837612410,2,172.5,70.5,102,1421.848927
"1731",838313349,2,112,112,0,2943.592908
"1732",838868951,2,99.2708323,32.7708323,66.5,2498.547057
"1733",838980996,1,17.883047105,0,17.883047105,1977.912513
"1734",839055208,2,0,0,0,899.1672533
"1735",840055947,1,147,147,0,1631.059301
"1736",840854636,2,119.0936626195,119.0936626195,0,4543.946154
"1737",841257639,1,122.75,0,122.75,1925.172618
"1738",841602202,2,21.691999435,11.5,10.191999435,1766.821299
"1739",841894413,2,113.762476444,79.262476444,34.5,2014.370412
"1740",841910246,2,98.2999999525,92,6.2999999525,798.8504012
"1741",842513787,2,53.90343857,33,20.90343857,7138.38045
"1742",842535181,2,0,0,0,6361.587283
"1743",842830420,2,10.004546821,10.004546821,0,1190.08301
"1744",843409295,2,30,0,30,653.8108891
"1745",844115921,1,69.392656325,20.642656325,48.75,4299.750404
"1746",845064509,1,117.976373195,0,117.976373195,4524.693817
"1747",845442163,1,161.02500155,118.02500155,43,4370.428442
"1748",845668762,2,4.902914524,0,4.902914524,2801.83646
"1749",846273778,2,141.5,141.5,0,3651.679764
"1750",847674298,2,79,79,0,1879.218697
"1751",847820404,1,185.880954745,185.880954745,0,2086.04422
"1752",847955523,1,342.03125,318.5,23.53125,1541.393237
"1753",847989271,1,180.5,140.5,40,2210.798675
"1754",848800379,2,145.249996185,0,145.249996185,4854.406222
"1755",849379343,2,107.75,107.75,0,1104.262319
"1756",849498804,2,0,0,0,1771.861382
"1757",849664338,2,67,67,0,606.180079
"1758",849742306,2,24.882076265,0,24.882076265,2906.346749
"1759",852058507,2,68.5,68.5,0,1032.272191
"1760",852166624,1,99,39,60,3094.976733
"1761",852436425,2,84.282131195,0,84.282131195,2577.423534
"1762",853484661,2,15,0,15,669.7327814
"1763",853490976,2,30,0,30,5192.167533
"1764",854321171,1,0,0,0,3337.888057
"1765",854389275,1,69.54332924,69.54332924,0,1347.655938
"1766",854408854,2,68,68,0,577.9861169
"1767",854758812,2,66.45000075,0,66.45000075,1995.005861
"1768",854985936,2,152.72944401,103.97944401,48.75,5476.25579
"1769",855638486,2,8,8,0,1405.759355
"1770",856626406,2,100.766308785,100.766308785,0,1699.110261
"1771",857636548,2,56.255147935,33.75,22.505147935,2004.868347
"1772",859732261,2,203.86999893,0,203.86999893,1089.112639
"1773",860286667,1,60.5611248,60.5611248,0,1341.073148
"1774",860466482,2,0,0,0,3513.824075
"1775",861101070,2,18.21031189,18.21031189,0,1104.262319
"1776",861434965,2,105,0,105,1951.039351
"1777",862228570,1,126.77591705,126.77591705,0,15823.95422
"1778",862708234,1,182,182,0,2097.591096
"1779",862916163,1,213.206210595,110.831218245,102.37499235,1638.705249
"1780",863506936,2,126.20842552,107.5,18.70842552,1845.313502
"1781",863938795,1,132.1832237,4,128.1832237,2897.342033
"1782",865272583,1,125,125,0,2401.734666
"1783",865625674,1,102.844718935,102.844718935,0,3363.8309
"1784",865662258,2,130,75,55,1299.915504
"1785",865694989,2,128.75,128.75,0,2991.772236
"1786",867865764,1,29.513814925,29.513814925,0,4126.065096
"1787",869842284,1,120.625,120.625,0,2029.624171
"1788",870001792,1,115.5,67.5,48,1740.985842
"1789",870406262,1,215.50322151,215.50322151,0,6586.699852
"1790",870438983,2,41.625,0,41.625,2575.237971
"1791",870552362,2,47.7322258935,17.7322258935,30,1364.850523
"1792",871081596,1,208.5,208.5,0,812.2652965
"1793",871763837,2,180.25,180.25,0,2661.902216
"1794",871788595,1,9.5,9.5,0,3286.634429
"1795",871889755,1,292.782554625,129.532554625,163.25,1883.212233
"1796",872009894,1,123.1666641,123.1666641,0,4744.336863
"1797",872269665,2,123.936210155,25,98.936210155,1672.852147
"1798",873030051,2,0,0,0,13620.48423
"1799",873062923,2,103,103,0,1330.665694
"1800",873613395,2,163.70955849,0,163.70955849,1373.912835
"1801",874616627,2,140,50,90,2367.472552
"1802",875837543,1,232,232,0,1292.5119
"1803",875981473,2,145.875,145.875,0,985.6899812
"1804",876249124,1,75,75,0,1242.921009
"1805",876756830,2,27,27,0,1802.009598
"1806",877181768,2,0,0,0,2272.596261
"1807",877205167,1,76.25,76.25,0,4197.234904
"1808",877859465,2,124.594299295,124.594299295,0,1739.186872
"1809",879050513,1,61.9941971285,0,61.9941971285,2486.119773
"1810",879401359,2,176,176,0,4272.159095
"1811",879667948,2,0,0,0,483.423001
"1812",879787928,1,224.649795535,0,224.649795535,1249.477787
"1813",880837866,1,178.674798965,178.674798965,0,3573.5613
"1814",881155932,2,35,35,0,1980.689972
"1815",882390261,1,70.7343139445,70.7343139445,0,2543.47761
"1816",882512982,1,111.354909182,111.354909182,0,1470.843392
"1817",882548682,2,127.625,127.625,0,6503.882303
"1818",883072461,1,144.23280716,144.23280716,0,1630.425557
"1819",883403821,2,77,77,0,1523.358219
"1820",884275157,2,53,0,53,3874.738893
"1821",884761564,1,49.571063995,11.5,38.071063995,1477.326165
"1822",885020431,1,67.780230525,67.780230525,0,1053.839095
"1823",886066777,2,21.573096275,0,21.573096275,1591.092244
"1824",886222757,2,0,0,0,2414.32965
"1825",887543832,2,112.049999235,87.049999235,25,1906.374857
"1826",888129660,1,150.87266922,150.87266922,0,1208.335297
"1827",888733835,1,240.25,0,240.25,1197.988566
"1828",889739796,1,221.34375,221.34375,0,2640.886783
"1829",889920706,1,91.0993330465,0,91.0993330465,3355.86046
"1830",889938070,2,85,0,85,849.9606415
"1831",890774376,1,0,0,0,854.0265861
"1832",891572588,2,95,95,0,1944.981976
"1833",891645533,2,65,65,0,1764.175015
"1834",892698881,1,174.30108833,88.5,85.80108833,2820.216699
"1835",892883934,1,37.5,37.5,0,2984.251827
"1836",893483513,2,54.5114679355,54.5114679355,0,3345.619529
"1837",893730653,1,170,0,170,1146.656693
"1838",893984787,1,0,0,0,1461.32771
"1839",895500851,1,70.5,70.5,0,888.6283856
"1840",897199505,1,55,55,0,2623.998843
"1841",897680163,2,77.6606361885,16.25,61.4106361885,6457.429215
"1842",897906531,2,0,0,0,4241.409208
"1843",898398331,2,37.5,37.5,0,1021.067878
"1844",898655321,2,0,0,0,1048.872606
"1845",898865924,2,92.5,92.5,0,3170.30154
"1846",899697455,2,0,0,0,1708.346636
"1847",900095489,1,97.429246905,0,97.429246905,2211.132478
"1848",900702547,1,0,0,0,4344.206405
"1849",901088538,2,170.082104683,170.082104683,0,1265.504297
"1850",901273322,1,215.75,215.75,0,4530.068948
"1851",902267633,2,90,0,90,1251.969376
"1852",903380955,2,35.5,35.5,0,483.423001
"1853",903582695,2,50,50,0,2190.325347
"1854",904044608,1,116.36338901,0,116.36338901,1913.705142
"1855",904226001,1,154.5,64.5,90,2596.034552
"1856",904227732,2,78,0,78,2773.02095
"1857",905581921,1,481.48364926,165,316.48364926,1532.797667
"1858",906240255,1,202.083330155,175,27.083330155,2835.241255
"1859",906394848,2,27.05506325,0,27.05506325,2873.209236
"1860",906398228,1,194.51232915,126.02500155,68.4873276,1084.212093
"1861",907115760,2,0,0,0,1246.713942
"1862",907406296,2,44.5,44.5,0,1084.975379
"1863",907750914,2,65.514584065,11.33333397,54.181250095,1054.635954
"1864",908439247,1,203.014995575,62.014995575,141,1897.708285
"1865",908625812,2,116.97280121,116.97280121,0,2608.683939
"1866",909650599,1,11.5,11.5,0,2138.396627
"1867",909685294,1,52,52,0,3059.674224
"1868",910764125,1,0,0,0,3125.062859
"1869",911278615,2,196.25,196.25,0,4030.130262
"1870",911672805,1,111.25,96.25,15,2340.542212
"1871",912155630,2,39.027618405,39.027618405,0,749.4230784
"1872",912233906,1,0,0,0,11849.1091
"1873",912737176,2,14.75,14.75,0,640.9996677
"1874",913148886,2,238.8124962,147.4374962,91.375,2709.349695
"1875",913338260,2,22.5,9,13.5,1849.388937
"1876",913426378,2,66.5,0,66.5,1274.207089
"1877",914888025,2,60,0,60,1511.863361
"1878",914962167,1,73.723215105,73.723215105,0,4119.552625
"1879",918152447,2,102.23197365,0,102.23197365,1869.805314
"1880",918487540,2,159.630901335,113.125,46.505901335,995.5592952
"1881",918605477,2,185.46420476,0,185.46420476,3872.080659
"1882",918702591,1,52.928704738,0,52.928704738,919.2690563
"1883",918767460,1,126.75,126.75,0,2425.467456
"1884",918915913,1,237.80178452,154.5,83.30178452,1788.401798
"1885",920046601,1,208.1882267,0,208.1882267,801.4273864
"1886",920100457,2,0,0,0,4952.438169
"1887",921423390,2,142.828149805,142.828149805,0,3107.387465
"1888",922088763,1,208.20000075,106.20000075,102,1126.050236
"1889",922652144,1,111,9.5,101.5,1673.125945
"1890",923429470,1,214.75,214.75,0,691.7902316
"1891",925798574,2,18.25883293,0,18.25883293,1411.162901
"1892",926708483,1,239.798218749,8.824929235,230.973289514,13138.54656
"1893",927732661,1,99.02500155,25.5,73.52500155,987.6737237
"1894",927776583,1,97.87679674,47.66666794,50.2101288,1581.066891
"1895",928087659,1,243,102,141,1755.765817
"1896",928654363,2,0,0,0,2011.183207
"1897",929515523,2,62,0,62,2808.594568
"1898",930660436,1,53.83779049,28.52674389,25.3110466,12583.29637
"1899",931986309,1,171.503398895,47.253398895,124.25,2889.482765
"1900",932077574,2,187.6874962,187.6874962,0,3145.673059
"1901",932303551,2,0,0,0,931.5192741
"1902",933767907,1,94.103033065,28,66.103033065,2396.284077
"1903",934169153,1,278,141,137,1321.528416
"1904",934862038,2,0,0,0,1294.808766
"1905",935927064,2,67.406251905,43.78125,23.625001905,2661.552202
"1906",936100372,1,256.992774975,45.442775725,211.54999925,692.3839076
"1907",936368986,1,194.125,194.125,0,1253.799457
"1908",936623564,2,48.25,48.25,0,1351.557155
"1909",936805066,2,0,0,0,2500.239808
"1910",937208702,1,45.5,0,45.5,1827.038579
"1911",937569753,2,53.80108833,53.80108833,0,1430.665214
"1912",938212244,1,153.125,0,153.125,1548.840117
"1913",938234406,2,81.854909182,0,81.854909182,589.6977281
"1914",938465174,2,50.166666746,48.166666746,2,1549.608527
"1915",939066244,2,37.5,37.5,0,2151.771266
"1916",939067571,1,40.37651634,9,31.37651634,2596.543882
"1917",939945827,2,38.25,30.25,8,2531.841004
"1918",940600350,2,97.5,97.5,0,675.851842
"1919",942047436,2,63.899972199,0,63.899972199,1274.954328
"1920",942346799,2,70.125,70.125,0,2580.104272
"1921",942474500,2,0,0,0,1058.120888
"1922",942491549,1,364.27000046,278.75,85.52000046,1843.746888
"1923",942964808,2,138.5,138.5,0,3356.845751
"1924",943641084,2,0,0,0,862.9185372
"1925",944191954,1,152.24053575,100,52.24053575,1542.096967
"1926",945196391,2,100,100,0,1134.201514
"1927",945566495,1,0,0,0,12206.64493
"1928",945671433,1,392.8086509495,111.3977164995,281.41093445,733.6320119
"1929",945746473,1,51.53345823,51.53345823,0,3713.227607
"1930",946788608,1,83,48.5,34.5,1493.483608
"1931",947026068,1,122.571430205,60,62.571430205,1192.349075
"1932",947138884,2,84.546463015,84.546463015,0,841.0336253
"1933",948108805,2,80.0769233705,80.0769233705,0,1334.694924
"1934",948299440,2,38.26365089,0,38.26365089,1074.156431
"1935",948472428,2,86.5,86.5,0,2440.453616
"1936",948943263,1,55.91925049,55.91925049,0,733.6320119
"1937",948952128,2,30,30,0,1413.577868
"1938",949223668,2,34,34,0,2155.291294
"1939",949249494,2,62.25,0,62.25,3699.93992
"1940",949477297,2,13.5,13.5,0,1671.226881
"1941",949543281,1,46,0,46,1831.486167
"1942",950269415,2,156.494823455,24.5,131.994823455,596.3952537
"1943",950414421,2,85.595294834,64.375,21.220294834,4165.416149
"1944",950738657,1,116.625001905,116.625001905,0,4557.992491
"1945",950839218,2,39.451511385,39.451511385,0,1486.329545
"1946",951008073,2,51,10,41,4093.175735
"1947",952292354,2,0,0,0,2513.559705
"1948",952553410,2,75,75,0,1278.817088
"1949",953314537,1,268.75,268.75,0,3712.978173
"1950",953346667,1,77.5,77.5,0,6937.89125
"1951",953688498,1,209.5,100,109.5,1493.483055
"1952",953799026,2,141.377620695,141.377620695,0,1237.71664
"1953",953952677,1,231,0,231,1137.347212
"1954",954670260,1,222.360324385,215.09053421,7.269790175,1345.329193
"1955",954759415,1,80,80,0,4890.588507
"1956",955027557,2,0,0,0,807.8664622
"1957",955492771,2,85.11309433,85.11309433,0,2408.011287
"1958",955655234,1,0,0,0,2010.427834
"1959",956110364,2,0,0,0,2010.624466
"1960",956295888,2,223,223,0,1276.190736
"1961",956957830,1,120.25,48.25,72,1965.079479
"1962",959368366,2,89.715063095,7.799482345,81.91558075,1101.737483
"1963",959411416,1,49,49,0,1529.051536
"1964",960229716,1,122.86304855,0,122.86304855,1268.218202
"1965",960474545,1,89.55108833,71.25,18.30108833,1282.99111
"1966",961025753,2,23.5,23.5,0,1136.621154
"1967",962007227,1,70.5,70.5,0,8143.862322
"1968",962068853,2,0.278946519,0,0.278946519,1162.549416
"1969",962720917,2,74.625,0,74.625,981.5466675
"1970",963006872,1,20,0,20,1394.5438
"1971",963250964,2,67.30000305,67.30000305,0,1762.416861
"1972",963673319,2,18.048069,0,18.048069,511.2666049
"1973",963944351,1,0,0,0,1261.135628
"1974",963967441,2,52.80118084,35.80118084,17,2329.933683
"1975",964036455,2,84.9104192295,36.732917785,48.1775014445,2131.873346
"1976",964215628,1,143.133395175,29,114.133395175,906.0586131
"1977",964293796,1,149,108,41,1502.313235
"1978",964507823,2,43.75,43.75,0,1259.636225
"1979",965167709,2,94.625,0,94.625,1766.821299
"1980",965512209,2,37.959705355,37.959705355,0,1535.784171
"1981",965555547,2,144,144,0,1279.513745
"1982",965589427,2,40,40,0,2273.73736
"1983",965836830,2,22.400000095,17,5.400000095,1084.354613
"1984",966696788,1,2.691511154,2.691511154,0,1429.544058
"1985",967118296,1,80.9684506625,0,80.9684506625,1528.624855
"1986",967204418,1,50,0,50,681.4502513
"1987",967219690,1,28.054187775,4,24.054187775,2409.45538
"1988",967470461,2,54,44.5,9.5,1023.925689
"1989",968048206,1,109.829696655,109.829696655,0,1237.729644
"1990",968207958,1,39.974235535,0,39.974235535,5109.503116
"1991",968396958,1,0,0,0,1132.040523
"1992",969048171,2,157.10249996,53.60249996,103.5,1384.437103
"1993",969738529,2,120.02500155,111.02500155,9,2305.332728
"1994",969826010,2,144.656280519,144.656280519,0,2034.14003
"1995",971093689,2,92.5,75,17.5,1117.201666
"1996",971206433,1,182,137,45,656.3387147
"1997",971458511,1,415.44325255,415.44325255,0,1061.539534
"1998",971562319,1,301.4573555,147,154.4573555,1642.702386
"1999",972004367,1,38.5,0,38.5,1636.30257
"2000",972526583,2,148,109.5,38.5,809.5468085
"2001",973108692,1,159.0750046,159.0750046,0,3349.434027
"2002",973178830,1,196.89678955,29.89678955,167,1713.267328
"2003",973787551,2,37.5,0,37.5,1170.072441
"2004",973931245,1,213,213,0,1749.989994
"2005",974049153,1,160.964429855,32.164426805,128.80000305,2907.278281
"2006",975503570,1,114,0,114,1420.842555
"2007",975776234,2,62.5,0,62.5,1701.175452
"2008",975814358,2,50,50,0,2500.739738
"2009",976058322,1,99,91,8,1681.56694
"2010",976643546,1,198,10,188,1992.80586
"2011",977266959,2,127.162448885,0,127.162448885,1894.771595
"2012",977557353,2,6.5,6.5,0,1641.771113
"2013",979542820,1,28.116371155,0,28.116371155,3280.216139
"2014",981044470,1,291.75,103.75,188,1391.405532
"2015",981715455,2,89.5,89.5,0,1871.380953
"2016",982142999,1,84.436263336,27,57.436263336,3073.653986
"2017",982510233,2,105.5,50,55.5,1045.95218
"2018",982864022,2,93,50,43,6032.604902
"2019",983204914,1,113.925148965,101.16666794,12.758481025,2715.861791
"2020",983427331,2,54,0,54,3296.039147
"2021",983514517,2,77.6965284355,49.6965284355,28,1567.877973
"2022",984081690,1,164,164,0,5223.641235
"2023",984131846,1,186.17718315,23.25,162.92718315,953.7506895
"2024",984467565,2,3.9500000475,0,3.9500000475,1549.642785
"2025",984542543,2,13.5,13.5,0,3117.155139
"2026",984680069,1,190.859998705,34.109998705,156.75,1155.543908
"2027",985065719,1,254.15617941,205.91372297,48.24245644,933.7288738
"2028",985797286,2,236.970933905,18.199998855,218.77093505,7086.563683
"2029",986175924,2,127.767391205,25,102.767391205,1353.747227
"2030",987383596,1,24.257290957,24.257290957,0,1713.821694
"2031",988382280,2,0,0,0,3057.080906
"2032",988420136,2,91.625,46,45.625,567.0074756
"2033",988761211,2,148.125,65.625,82.5,862.9185372
"2034",989872006,2,23.33333397,23.33333397,0,1998.171997
"2035",990258662,2,12.896632195,0,12.896632195,758.8475217
"2036",990270552,2,64.9407921,2.5,62.4407921,2385.565228
"2037",990773694,2,100.267391205,7.5,92.767391205,1162.073517
"2038",990863218,2,25,0,25,2248.944804
"2039",991049315,2,0,0,0,1004.130239
"2040",991102609,1,130.5,55.5,75,1840.795872
"2041",991420603,1,260,160,100,3732.699126
"2042",991425066,2,0,0,0,2969.413057
"2043",991727135,1,116.25,116.25,0,1282.99111
"2044",991981588,2,28.97233391,13.47233391,15.5,1167.426283
"2045",991991644,2,101.52687454,101.52687454,0,1288.79012
"2046",992697541,2,0,0,0,7577.013525
"2047",992747003,2,0,0,0,2183.632551
"2048",992798268,1,122,104,18,917.9129031
"2049",992935038,2,135.75,135.75,0,849.9606415
"2050",993617236,1,355.5,206,149.5,1595.265806
"2051",993685268,2,75.75,66.25,9.5,1629.618444
"2052",996706851,1,86.27221107,70.5,15.77221107,4722.689587
"2053",996822014,2,85.5,41,44.5,2492.014939
"2054",997207065,2,82.625,34.125,48.5,1266.340565
"2055",998595817,2,117.5,52.5,65,4852.600429
"2056",998799789,1,202.965065,73.125,129.840065,2374.171425
"2057",999697530,2,0,0,0,937.5557377
